CID,CCS [A^2],Adduct,Additional_Info,Source,Reference,SMILES
92904,143.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O
546304,155.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(C)CC(=O)NCC(=O)O
161166,149.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)N
115245,200.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C
93078,164.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)N
3845,137,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O
439227,127.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1CCN[C@@H](C1)C(=O)O
79101,136.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1CC(N(C1)C(=O)CN)C(=O)O
115015,144.2,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C([C@@H](C(=O)O)N)SS(=O)(=O)O
798,121,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC=C2C(=C1)C=CN2
92843,149.5,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(C)C[C@@H](C(=O)O)NC(=O)CN
1826,140.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O
3848,137.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC=C(C=C1)CC(C(=O)O)O
135398752,126.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=NNC2=C1C(=O)NC(=O)N2
135398721,157.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=C(N=C2C(=O)NC(=NC2=N1)N)[C@@H]([C@@H](CO)O)O
52922056,221.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
774,120,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=C(NC=N1)CCN
5699,140.5,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O
187,129.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(=O)OCC[N+](C)(C)C
2733768,204.5,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
3614,121.3,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CN1C=C(N=C1)CCN
222865,180.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C
5280793,202.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C
5280793,203.2,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C
5892,226.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
444539,125.3,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC=C(C=C1)/C=C/C(=O)O
72424,285.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=C2C(=C(C(=CC3=NC(=CC4=NC(=CC5=C(C(=C1N5)CC(=O)O)CCC(=O)O)C(=C4CCC(=O)O)CC(=O)O)C(=C3CCC(=O)O)CC(=O)O)N2)CC(=O)O)CCC(=O)O
135398595,187.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)O)O
92918,157.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
69522,147.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CCCCCCC(C(=O)O)N
65091,184.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
123938,157.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C(CC(=O)N[C@@H](CS)C(=O)O)[C@@H](C(=O)O)N
135398604,193.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
119450,187.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(C(=O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O
122283,252.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
135412609,217.2,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C[C@H]1[C@H]([C@H]([C@@H](C(O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)O
94140,302.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
121992,164.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O
30243,211.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@H]([C@H]([C@H](C=O)O)O)O)O)O)N
135398619,191.5,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
444493,244.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
903,149.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O
3036931,252,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
643975,247.3,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O
249,117.2,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C[N+](C)(C)CC=O
1103,148.2,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C(CCNCCCN)CNCCCN
1102,131.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C(CCNCCCN)CN
135398570,172.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O
1055,150.5,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC1=NC=C(C(=C1O)CO)COP(=O)(O)O
5497111,299.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
440120,142,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C[N+](C)(C)CCCC[C@@H](C(=O)[O-])N
5282411,198.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O
644109,296.2,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
3081383,260.5,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O)O
154573060,290.2,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@@H](CC=CCCCCCCCCCCCC)O
638015,170.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C
1044,121.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=C2C(=NC=N1)N=CN2
5460662,140.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C(CC(C(=O)[O-])N)CC(C(=O)[O-])N
865,140.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C(CC(C(=O)O)N)CC(C(=O)O)N
444485,238.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)[C@H](C(=O)NCCC(=O)NCCS)O
5280934,170.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
896,154.3,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
135483998,196.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(=O)O)C(=O)O
13804,197.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O
87642,240.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O
199,128.2,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C(CCN=C(N)N)CN
92153,247.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
1051,151.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O
587,144.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CN(CC(=O)O)C(=NP(=O)(O)O)N
65110,171.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N
643976,199.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
65113,289.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
1050,130.5,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC1=NC=C(C(=C1O)C=O)CO
6132,175.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O
5753,186.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O
73323,174.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O
1053,150.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC1=NC=C(C(=C1O)CN)COP(=O)(O)O
135403648,196.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
5994,181.2,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
2519,140.9,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
9061,138.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=CC2=C(C=C1O)C(=CN2)CCO
70346,142.5,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CN1C2=C(C(=O)N(C1=O)C)NC(=O)N2
69520,123.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CN1C=NC=C1CCN
2153,137.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CN1C2=C(C(=O)N(C1=O)C)NC=N2
4055,134.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC1=CC(=O)C2=CC=CC=C2C1=O
14985,216.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C
134601,169.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N
68374,130.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CN1C=NC2=C1C(=O)NC(=O)N2
1832,151.5,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CN(C)CCC1=CNC2=C1C=C(C=C2)OC
847,133.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CS(=O)CCC(C(=O)O)N
96215,123.1,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C1=C(NC=N1)CC(=O)O
164795,132.5,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CNCCCC[C@@H](C(=O)O)N
699414,140.8,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,COC1=CC=C(C=C1)/C=C/C(=O)O
122356,128.3,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(=O)NCCCCN
7690,137.4,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,COC1=CC=C(C=C1)CC(=O)O
123689,142.7,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,CC(=O)NCCCCNCCCN
177491,140.3,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,C(CS(=O)(=O)O)[C@@H](C(=O)O)N
969516,201.6,[M+H]+,"CCS Type: DT, Method: single field calibrated with Agilent tune mix (Agilent)",CCSbase,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.6b03091,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O
